date,available_cash,holding_value,assets_value,position_count,pct_returns,pnl_daily_net,cumsum,benchmark_pct,benchmark
2020-12-02 05:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.007202359926662405,-0.01687822353689772
2020-12-02 05:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.006416565856041445,-0.023294789392939164
2020-12-02 06:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0020547955998380107,-0.021239993793101153
2020-12-02 06:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.009566762119375016,-0.03080675591247617
2020-12-02 07:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.00868536649907381,-0.03949212241154998
2020-12-02 07:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00181892051045085,-0.03767320190109913
2020-12-02 08:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.000284040040586353,-0.037389161860512776
2020-12-02 08:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0035279156582022075,-0.03386124620231057
2020-12-02 09:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0031316841601760625,-0.03699293036248663
2020-12-02 09:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004073487872732873,-0.03291944248975376
2020-12-02 10:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004986207178207636,-0.037905649667961394
2020-12-02 10:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004456289978677974,-0.04236193964663937
2020-12-02 11:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.006213724272343901,-0.04857566391898327
2020-12-02 11:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0031195532411836258,-0.045456110677799644
2020-12-02 12:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.012181058907255071,-0.057637169585054715
2020-12-02 12:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.008672503433658774,-0.04896466615139594
2020-12-02 13:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0030154773661308365,-0.05198014351752678
2020-12-02 13:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.008617995546909452,-0.043362147970617326
2020-12-02 14:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00695009919906342,-0.036412048771553907
2020-12-02 14:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.007591543042345439,-0.028820505729208468
2020-12-02 15:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.003247271309359312,-0.03206777703856778
2020-12-02 15:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.01374382460827328,-0.0183239524302945
2020-12-02 16:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.010795064754701933,-0.007528887675592566
2020-12-02 16:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.007021907378486292,-0.014550795054078858
2020-12-02 17:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.002486039471346846,-0.012064755582732012
2020-12-02 17:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.010753051383600387,-0.0228178069663324
2020-12-02 18:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0033841160874741316,-0.019433690878858267
2020-12-02 18:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00015601759333949694,-0.01927767328551877
2020-12-02 19:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0015201490416099084,-0.017757524243908862
2020-12-02 19:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0002676084532909906,-0.018025132697199853
2020-12-02 20:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.009363574909383554,-0.027388707606583407
2020-12-02 20:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.00038156638542641286,-0.02777027399200982
2020-12-02 21:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.013675110791521838,-0.014095163200487981
2020-12-02 21:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.003931770833333403,-0.018026934033821385
2020-12-02 22:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.007146326886283583,-0.025173260920104967
2020-12-02 22:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004088406053558535,-0.029261666973663503
2020-12-02 23:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0038555891235475537,-0.033117256097211056
2020-12-02 23:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.002880986128585228,-0.03023626996862583
2020-12-03 00:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004607346027884374,-0.025628923940741455
2020-12-03 00:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.006447258255478205,-0.03207618219621966
2020-12-03 01:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.002572621809744602,-0.02950356038647506
2020-12-03 01:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.003785819021241421,-0.025717741365233637
2020-12-03 02:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004481372320148225,-0.021236369045085413
2020-12-03 02:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002590579795680892,-0.023826948840766304
2020-12-03 03:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.00013359990195660476,-0.02396054874272291
2020-12-03 03:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004821286254994117,-0.019139262487728792
2020-12-03 04:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0008465481045593082,-0.0199858105922881
2020-12-03 04:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-8.016796498588885e-05,-0.02006597855727399
2020-12-03 05:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0015935315509815196,-0.02165951010825551
2020-12-03 05:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004829688148684008,-0.0168298219595715
2020-12-03 06:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0007563328512234513,-0.01607348910834805
2020-12-03 06:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002524075536457393,-0.018597564644805442
2020-12-03 07:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00396156585194074,-0.014635998792864702
2020-12-03 07:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0008990537264084164,-0.013736945066456285
2020-12-03 08:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0009591706766629571,-0.012777774389793328
2020-12-03 08:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002211469782041897,-0.014989244171835225
2020-12-03 09:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.005063086548488083,-0.020052330720323308
2020-12-03 09:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.003457547572720876,-0.023509878293044184
2020-12-03 10:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,9.991107913953634e-05,-0.023409967213904648
2020-12-03 10:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0012051227179827873,-0.02220484449592186
2020-12-03 11:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0037895716408120617,-0.0184152728551098
2020-12-03 11:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0014068303207771526,-0.01982210317588695
2020-12-03 12:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.001616283334206492,-0.021438386510093443
2020-12-03 12:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0007839988665078179,-0.02222238537660126
2020-12-03 13:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.003425727671718226,-0.018796657704883035
2020-12-03 13:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.009609848825840817,-0.028406506530723852
2020-12-03 14:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0037087475816248716,-0.02469775894909898
2020-12-03 14:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0011988621076910455,-0.025896621056790026
2020-12-03 15:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.005400564252218132,-0.020496056804571894
2020-12-03 15:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00710020453328819,-0.013395852271283704
2020-12-03 16:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.01139726917432271,-0.001998583096960993
2020-12-03 16:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002483138184272038,-0.004481721281233031
2020-12-03 17:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.009728677590293389,-0.01421039887152642
2020-12-03 17:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00905303002669089,-0.00515736884483553
2020-12-03 18:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0015513331704879452,-0.003606035674347585
2020-12-03 18:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.00208002153239939,-0.005686057206746975
2020-12-03 19:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0036530501418592376,-0.0020330070648877374
2020-12-03 19:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0014358237247089622,-0.0034688307895966997
2020-12-03 20:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004276029180522167,-0.007744859970118867
2020-12-03 20:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00039868361917716477,-0.007346176350941702
2020-12-03 21:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0007106161813466016,-0.0066355601695951005
2020-12-03 21:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0027923469316509797,-0.00942790710124608
2020-12-03 22:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004761682485348251,-0.004666224615897829
2020-12-03 22:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.001109286675500476,-0.005775511291398305
2020-12-03 23:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.001701175940452826,-0.004074335350945479
2020-12-03 23:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.007777452198280521,0.0037031168473350418
2020-12-04 00:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.008445866393652524,-0.004742749546317482
2020-12-04 00:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0007862670179312747,-0.0055290165642487565
2020-12-04 01:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.003944761965777865,-0.009473778530026622
2020-12-04 01:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.001078926032877181,-0.008394852497149441
2020-12-04 02:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0035669816878705074,-0.0048278708092789335
2020-12-04 02:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0001750303463381453,-0.004652840462940788
2020-12-04 03:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0016498498306271037,-0.006302690293567892
2020-12-04 03:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.003867214767703464,-0.002435475525864428
2020-12-04 04:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0017497420714329692,-0.004185217597297397
2020-12-04 04:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0005613942391045068,-0.004746611836401904
2020-12-04 05:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00016004592801865947,-0.004586565908383244
2020-12-04 05:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0034234024036083888,-0.0011631635047748556
2020-12-04 06:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0018848841958838403,0.0007217206911089846
2020-12-04 06:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0005848373597596712,0.0001368833313493134
2020-12-04 07:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0012869840953426692,-0.0011501007639933558
2020-12-04 07:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0008827587342186138,-0.0020328594982119697
2020-12-04 08:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0017866429134121287,-0.000246216584799841
2020-12-04 08:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00020815558730724604,-3.806099749259495e-05
2020-12-04 09:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004325138163422171,-0.004363199160914766
2020-12-04 09:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0028415893908492196,-0.007204788551763985
2020-12-04 10:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0016199637500764474,-0.005584824801687538
2020-12-04 10:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.005208570164814241,-0.01079339496650178
2020-12-04 11:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0013074020669106012,-0.01210079703341238
2020-12-04 11:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0033354571105361774,-0.015436254143948558
2020-12-04 12:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.005259197333141508,-0.01017705681080705
2020-12-04 12:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0012137005928338773,-0.008963356217973173
2020-12-04 13:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0006118180432401754,-0.008351538174732998
2020-12-04 13:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.005104520643487875,-0.013456058818220873
2020-12-04 14:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.008394761060767086,-0.0050612977574537865
2020-12-04 14:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002278778487959099,-0.007340076245412885
2020-12-04 15:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0024040838364706163,-0.009744160081883502
2020-12-04 15:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0006875726816217842,-0.009056587400261717
2020-12-04 16:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0070255352381307645,-0.002031052162130953
2020-12-04 16:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0015721375818639194,-0.0036031897439948724
2020-12-04 17:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0027789110155352903,-0.006382100759530163
2020-12-04 17:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0009940517227557955,-0.005388049036774367
2020-12-04 18:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.020181634712411634,-0.025569683749186
2020-12-04 18:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0007762226957601648,-0.024793461053425836
2020-12-04 19:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0004088869685721086,-0.024384574084853727
2020-12-04 19:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.008051148971537692,-0.03243572305639142
2020-12-04 20:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0012106248257734986,-0.03122509823061792
2020-12-04 20:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.009039008700125528,-0.022186089530492392
2020-12-04 21:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0025627427865045904,-0.024748832316996983
2020-12-04 21:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.001454863147489327,-0.023293969169507656
2020-12-04 22:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.006791249196278493,-0.016502719973229163
2020-12-04 22:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004614722899739188,-0.02111744287296835
2020-12-04 23:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.003809701823627054,-0.024927144696595405
2020-12-04 23:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0015916894835178441,-0.02651883418011325
2020-12-05 00:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0013118059899647205,-0.02783064017007797
2020-12-05 00:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.003318444908422924,-0.024512195261655045
2020-12-05 01:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0001780701828328901,-0.024334125078822155
2020-12-05 01:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0008285636930026596,-0.025162688771824815
2020-12-05 02:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0011376498305386562,-0.02402503894128616
2020-12-05 02:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0034722606185932925,-0.020552778322692866
2020-12-05 03:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0026038427933848807,-0.023156621116077747
2020-12-05 03:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.00167834404790268,-0.021478277068175067
2020-12-05 04:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0015116554518078695,-0.022989932519982936
2020-12-05 04:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002494483152244098,-0.025484415672227034
2020-12-05 05:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.006962678503343089,-0.032447094175570124
2020-12-05 05:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0012793075064390091,-0.03372640168200913
2020-12-05 06:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0015627650359637535,-0.035289166717972886
2020-12-05 06:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.005949825904216999,-0.041238992622189885
2020-12-05 07:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.008582235485098177,-0.03265675713709171
2020-12-05 07:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.009294313189191938,-0.041951070326283646
2020-12-05 08:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0019624117718970435,-0.04391348209818069
2020-12-05 08:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0080751394655183,-0.03583834263266239
2020-12-05 09:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.00208694947780963,-0.03792529211047202
2020-12-05 09:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.004281959960630299,-0.04220725207110232
2020-12-05 10:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0061829273329045975,-0.03602432473819772
2020-12-05 10:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0015719473757433988,-0.03445237736245432
2020-12-05 11:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0031778116261815814,-0.03127456573627274
2020-12-05 11:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0016191522581391338,-0.032893717994411875
2020-12-05 12:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004767560185664932,-0.028126157808746943
2020-12-05 12:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0023624208493819854,-0.03048857865812893
2020-12-05 13:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-7.315560409038024e-05,-0.03056173426221931
2020-12-05 13:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.004872095563053014,-0.025689638699166295
2020-12-05 14:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0017156948089150914,-0.027405333508081386
2020-12-05 14:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.0021736717771470015,-0.025231661730934385
2020-12-05 15:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0012381987477739775,-0.026469860478708362
2020-12-05 15:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.0014910597136678083,-0.02796092019237617
2020-12-05 16:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.009278574567282538,-0.018682345625093633
2020-12-05 16:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.003307000971353169,-0.015375344653740464
2020-12-05 17:00:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,-0.002609413103984992,-0.017984757757725456
2020-12-05 17:30:00,55800.0,0.0,55800.0,0,0.0,0.0,0.0,0.000549216672521835,-0.01743554108520362
