datetime,open,high,low,close,volume,lot_size
2020-02-27 14:30:00+08:00,8798.44,8815.77,8773.93,8808.57,1433.270804,1e-06
2020-02-27 15:00:00+08:00,8808.65,8826.98,8777.65,8786.43,1428.011955,1e-06
2020-02-27 15:30:00+08:00,8786.66,8822.52,8755.0,8814.05,1212.542652,1e-06
2020-02-27 16:00:00+08:00,8814.21,8859.42,8785.95,8835.4,1799.838799,1e-06
2020-02-27 16:30:00+08:00,8835.41,8858.62,8784.25,8789.12,1187.179896,1e-06
2020-02-27 17:00:00+08:00,8789.08,8840.0,8780.0,8821.43,952.972248,1e-06
2020-02-27 17:30:00+08:00,8821.43,8838.61,8741.12,8750.6,1225.108216,1e-06
2020-02-27 18:00:00+08:00,8750.18,8790.32,8730.0,8786.39,1258.115549,1e-06
2020-02-27 18:30:00+08:00,8786.39,8825.03,8777.0,8819.49,1382.55576,1e-06
2020-02-27 19:00:00+08:00,8820.0,8831.5,8791.46,8799.24,1228.796942,1e-06
2020-02-27 19:30:00+08:00,8799.27,8821.91,8784.0,8804.36,925.530574,1e-06
2020-02-27 20:00:00+08:00,8804.27,8941.91,8804.08,8884.91,3550.403221,1e-06
2020-02-27 20:30:00+08:00,8885.93,8903.22,8747.03,8785.73,2886.265923,1e-06
2020-02-27 21:00:00+08:00,8785.7,8834.8,8751.53,8809.21,1177.729288,1e-06
2020-02-27 21:30:00+08:00,8809.24,8848.08,8790.9,8821.59,891.235489,1e-06
2020-02-27 22:00:00+08:00,8823.21,8884.77,8797.73,8841.55,1208.863227,1e-06
2020-02-27 22:30:00+08:00,8841.13,8867.88,8774.53,8856.34,1585.531518,1e-06
2020-02-27 23:00:00+08:00,8855.7,8899.91,8848.91,8896.79,1576.017901,1e-06
2020-02-27 23:30:00+08:00,8896.77,8901.11,8825.0,8847.16,1535.666575,1e-06
2020-02-28 00:00:00+08:00,8847.0,8928.86,8846.71,8917.99,1543.083382,1e-06
2020-02-28 00:30:00+08:00,8917.74,8971.77,8898.74,8931.23,2520.722643,1e-06
2020-02-28 01:00:00+08:00,8930.37,8951.87,8876.01,8917.98,2102.037712,1e-06
2020-02-28 01:30:00+08:00,8918.0,8937.7,8892.09,8912.32,695.982412,1e-06
2020-02-28 02:00:00+08:00,8912.22,8937.72,8893.99,8920.71,933.87571,1e-06
2020-02-28 02:30:00+08:00,8920.73,8926.78,8868.54,8888.43,1137.189955,1e-06
2020-02-28 03:00:00+08:00,8888.43,8896.0,8847.23,8868.92,964.280131,1e-06
2020-02-28 03:30:00+08:00,8869.4,8919.0,8861.4,8915.34,871.0988,1e-06
2020-02-28 04:00:00+08:00,8915.34,8917.66,8868.04,8868.63,629.111799,1e-06
2020-02-28 04:30:00+08:00,8868.68,8900.0,8865.18,8883.71,761.342214,1e-06
2020-02-28 05:00:00+08:00,8883.6,8900.0,8830.0,8838.26,1063.777736,1e-06
2020-02-28 05:30:00+08:00,8839.14,8839.99,8735.63,8761.24,2242.312125,1e-06
2020-02-28 06:00:00+08:00,8761.27,8774.92,8680.21,8701.82,2190.627087,1e-06
2020-02-28 06:30:00+08:00,8701.62,8831.09,8650.0,8794.74,1996.171548,1e-06
2020-02-28 07:00:00+08:00,8796.8,8821.06,8766.71,8791.08,933.422324,1e-06
2020-02-28 07:30:00+08:00,8791.75,8825.33,8755.2,8823.21,1013.709087,1e-06
2020-02-28 08:00:00+08:00,8823.25,8886.66,8784.01,8867.92,1289.727626,1e-06
2020-02-28 08:30:00+08:00,8867.43,8900.0,8839.63,8856.05,1000.161832,1e-06
2020-02-28 09:00:00+08:00,8856.15,8856.2,8811.2,8844.49,537.492369,1e-06
2020-02-28 09:30:00+08:00,8844.48,8900.0,8840.25,8893.6,611.158744,1e-06
2020-02-28 10:00:00+08:00,8893.62,8897.8,8854.33,8874.28,587.024845,1e-06
2020-02-28 10:30:00+08:00,8874.96,8879.98,8842.28,8868.43,442.388088,1e-06
2020-02-28 11:00:00+08:00,8868.15,8887.68,8853.0,8857.47,563.298047,1e-06
2020-02-28 11:30:00+08:00,8857.46,8870.0,8829.44,8837.51,669.942261,1e-06
2020-02-28 12:00:00+08:00,8837.0,8855.0,8816.52,8837.01,505.373247,1e-06
2020-02-28 12:30:00+08:00,8836.96,8860.0,8824.07,8827.37,392.224791,1e-06
2020-02-28 13:00:00+08:00,8825.09,8830.05,8777.36,8797.32,1098.114197,1e-06
2020-02-28 13:30:00+08:00,8797.46,8809.98,8780.0,8782.61,733.285667,1e-06
2020-02-28 14:00:00+08:00,8782.74,8794.99,8761.36,8783.92,689.275292,1e-06
2020-02-28 14:30:00+08:00,8783.93,8802.99,8760.0,8777.83,922.641334,1e-06
2020-02-28 15:00:00+08:00,8777.27,8785.81,8716.0,8729.03,1274.300998,1e-06
2020-02-28 15:30:00+08:00,8726.03,8751.48,8695.1,8728.74,1445.939238,1e-06
2020-02-28 16:00:00+08:00,8728.39,8779.55,8723.17,8755.55,1378.618391,1e-06
2020-02-28 16:30:00+08:00,8754.31,8768.9,8700.0,8701.91,946.66536,1e-06
2020-02-28 17:00:00+08:00,8701.91,8734.71,8663.83,8724.0,2666.837743,1e-06
2020-02-28 17:30:00+08:00,8724.0,8724.38,8578.41,8604.5,3257.899394,1e-06
2020-02-28 18:00:00+08:00,8606.31,8652.23,8550.0,8609.83,2175.609842,1e-06
2020-02-28 18:30:00+08:00,8609.25,8622.96,8541.1,8589.7,2421.225029,1e-06
2020-02-28 19:00:00+08:00,8590.96,8638.4,8572.27,8615.35,1228.378082,1e-06
2020-02-28 19:30:00+08:00,8615.35,8620.96,8559.0,8585.96,1113.53841,1e-06
2020-02-28 20:00:00+08:00,8586.43,8600.0,8451.0,8497.38,4249.612206,1e-06
2020-02-28 20:30:00+08:00,8497.94,8531.88,8445.0,8525.0,2589.093439,1e-06
2020-02-28 21:00:00+08:00,8525.01,8683.74,8495.01,8656.48,3857.521491,1e-06
2020-02-28 21:30:00+08:00,8655.26,8707.43,8636.33,8660.44,1943.456484,1e-06
2020-02-28 22:00:00+08:00,8660.58,8684.93,8563.73,8571.92,1952.761323,1e-06
2020-02-28 22:30:00+08:00,8571.21,8670.5,8565.8,8664.28,1888.225014,1e-06
2020-02-28 23:00:00+08:00,8663.5,8670.0,8625.0,8669.99,1190.053942,1e-06
2020-02-28 23:30:00+08:00,8670.0,8724.64,8658.59,8715.94,1795.673678,1e-06
2020-02-29 00:00:00+08:00,8715.0,8738.0,8671.0,8678.99,1375.495555,1e-06
2020-02-29 00:30:00+08:00,8677.44,8691.46,8630.02,8638.32,1756.766118,1e-06
2020-02-29 01:00:00+08:00,8638.11,8640.0,8572.35,8611.61,2227.976691,1e-06
2020-02-29 01:30:00+08:00,8611.62,8621.64,8485.0,8570.88,4717.502558,1e-06
2020-02-29 02:00:00+08:00,8570.88,8598.66,8505.5,8544.79,1736.859599,1e-06
2020-02-29 02:30:00+08:00,8544.03,8558.81,8518.89,8539.71,1087.427682,1e-06
2020-02-29 03:00:00+08:00,8539.72,8600.0,8520.0,8597.17,1057.446695,1e-06
2020-02-29 03:30:00+08:00,8598.25,8598.94,8548.1,8577.21,701.283485,1e-06
2020-02-29 04:00:00+08:00,8577.21,8707.0,8567.97,8659.08,2489.942795,1e-06
2020-02-29 04:30:00+08:00,8659.09,8659.19,8607.63,8614.39,855.836222,1e-06
2020-02-29 05:00:00+08:00,8614.15,8691.96,8610.07,8668.17,938.664427,1e-06
2020-02-29 05:30:00+08:00,8666.59,8669.61,8630.03,8656.74,435.389172,1e-06
2020-02-29 06:00:00+08:00,8656.74,8713.0,8654.77,8683.24,748.078965,1e-06
2020-02-29 06:30:00+08:00,8683.3,8780.42,8681.23,8777.94,1377.721825,1e-06
2020-02-29 07:00:00+08:00,8779.12,8799.0,8721.02,8758.73,1151.056896,1e-06
2020-02-29 07:30:00+08:00,8758.85,8774.37,8670.79,8692.91,1080.241888,1e-06
2020-02-29 08:00:00+08:00,8690.8,8773.17,8690.0,8735.86,895.007147,1e-06
2020-02-29 08:30:00+08:00,8736.74,8769.52,8711.71,8719.95,573.788734,1e-06
2020-02-29 09:00:00+08:00,8719.04,8734.37,8673.01,8683.59,512.675801,1e-06
2020-02-29 09:30:00+08:00,8683.59,8716.85,8656.0,8675.77,754.735038,1e-06
2020-02-29 10:00:00+08:00,8675.0,8725.67,8671.01,8710.16,793.282354,1e-06
2020-02-29 10:30:00+08:00,8710.64,8723.69,8688.0,8706.95,476.778686,1e-06
2020-02-29 11:00:00+08:00,8706.96,8730.0,8691.32,8698.0,491.256343,1e-06
2020-02-29 11:30:00+08:00,8698.0,8717.77,8675.37,8714.73,457.319894,1e-06
2020-02-29 12:00:00+08:00,8714.53,8747.88,8714.5,8730.01,477.840474,1e-06
2020-02-29 12:30:00+08:00,8729.99,8755.0,8717.35,8741.79,487.598176,1e-06
2020-02-29 13:00:00+08:00,8741.79,8768.0,8729.81,8748.06,596.846754,1e-06
2020-02-29 13:30:00+08:00,8748.06,8768.0,8741.29,8768.0,549.365921,1e-06
2020-02-29 14:00:00+08:00,8767.99,8790.0,8705.05,8711.23,1620.093694,1e-06
2020-02-29 14:30:00+08:00,8711.23,8733.75,8696.42,8708.78,1141.34345,1e-06
2020-02-29 15:00:00+08:00,8708.64,8744.94,8699.97,8719.92,865.982657,1e-06
2020-02-29 15:30:00+08:00,8719.18,8755.0,8710.0,8745.81,616.723377,1e-06
2020-02-29 16:00:00+08:00,8745.82,8763.71,8734.06,8741.16,541.127215,1e-06
2020-02-29 16:30:00+08:00,8741.16,8749.81,8720.0,8749.03,482.85848,1e-06
2020-02-29 17:00:00+08:00,8749.21,8749.81,8680.0,8690.52,996.334124,1e-06
2020-02-29 17:30:00+08:00,8690.52,8713.59,8673.53,8686.84,617.761788,1e-06
2020-02-29 18:00:00+08:00,8687.19,8722.6,8673.67,8698.85,723.235131,1e-06
2020-02-29 18:30:00+08:00,8698.84,8700.82,8623.4,8630.29,1015.602438,1e-06
2020-02-29 19:00:00+08:00,8630.29,8670.0,8600.0,8639.69,1074.608737,1e-06
2020-02-29 19:30:00+08:00,8638.65,8712.99,8635.07,8696.98,1253.244036,1e-06
2020-02-29 20:00:00+08:00,8696.95,8698.87,8650.46,8652.96,1089.519622,1e-06
2020-02-29 20:30:00+08:00,8652.96,8677.41,8649.2,8661.52,620.20169,1e-06
2020-02-29 21:00:00+08:00,8661.77,8662.44,8608.1,8620.32,909.422392,1e-06
2020-02-29 21:30:00+08:00,8620.21,8653.52,8604.27,8634.09,686.050527,1e-06
2020-02-29 22:00:00+08:00,8634.42,8639.48,8576.0,8596.88,1180.483377,1e-06
2020-02-29 22:30:00+08:00,8596.99,8624.67,8572.22,8622.47,1204.261545,1e-06
2020-02-29 23:00:00+08:00,8622.67,8669.99,8585.44,8647.2,1275.82456,1e-06
2020-02-29 23:30:00+08:00,8646.36,8672.51,8622.03,8650.0,1312.27781,1e-06
2020-03-01 00:00:00+08:00,8650.0,8662.74,8618.32,8631.7,1155.6609,1e-06
2020-03-01 00:30:00+08:00,8632.74,8640.8,8600.0,8604.29,1198.773165,1e-06
2020-03-01 01:00:00+08:00,8603.58,8652.54,8591.47,8634.46,759.917342,1e-06
2020-03-01 01:30:00+08:00,8633.22,8651.78,8625.62,8651.7,430.881497,1e-06
2020-03-01 02:00:00+08:00,8651.76,8676.0,8631.83,8668.29,753.632194,1e-06
2020-03-01 02:30:00+08:00,8668.28,8674.59,8648.12,8663.73,438.204109,1e-06
2020-03-01 03:00:00+08:00,8664.29,8666.97,8631.04,8632.94,422.365128,1e-06
2020-03-01 03:30:00+08:00,8632.43,8674.0,8630.5,8671.41,441.733894,1e-06
2020-03-01 04:00:00+08:00,8670.64,8671.61,8640.0,8646.49,365.650397,1e-06
2020-03-01 04:30:00+08:00,8646.76,8661.77,8640.0,8654.96,333.497235,1e-06
2020-03-01 05:00:00+08:00,8654.95,8663.22,8610.02,8619.76,592.924798,1e-06
2020-03-01 05:30:00+08:00,8619.98,8636.07,8610.08,8634.58,519.784064,1e-06
2020-03-01 06:00:00+08:00,8633.26,8637.64,8592.99,8598.04,598.702241,1e-06
2020-03-01 06:30:00+08:00,8599.17,8635.0,8596.69,8634.65,435.966945,1e-06
2020-03-01 07:00:00+08:00,8634.94,8659.96,8621.8,8628.0,555.448526,1e-06
2020-03-01 07:30:00+08:00,8628.0,8628.64,8523.55,8523.61,1451.588628,1e-06
2020-03-01 08:00:00+08:00,8523.61,8613.57,8511.11,8603.42,1233.208976,1e-06
2020-03-01 08:30:00+08:00,8604.02,8604.97,8535.0,8547.25,719.531544,1e-06
2020-03-01 09:00:00+08:00,8546.65,8569.46,8514.06,8562.54,847.362499,1e-06
2020-03-01 09:30:00+08:00,8563.06,8649.0,8537.72,8639.28,1053.910788,1e-06
2020-03-01 10:00:00+08:00,8640.23,8675.0,8617.73,8643.1,802.704252,1e-06
2020-03-01 10:30:00+08:00,8642.04,8652.08,8620.0,8630.86,468.478105,1e-06
2020-03-01 11:00:00+08:00,8631.94,8665.86,8625.0,8661.05,510.725446,1e-06
2020-03-01 11:30:00+08:00,8663.05,8665.12,8616.45,8620.36,422.966372,1e-06
2020-03-01 12:00:00+08:00,8620.17,8634.73,8560.45,8569.6,806.67941,1e-06
2020-03-01 12:30:00+08:00,8569.53,8607.21,8564.78,8580.73,580.564807,1e-06
2020-03-01 13:00:00+08:00,8580.72,8582.4,8538.0,8555.05,872.115744,1e-06
2020-03-01 13:30:00+08:00,8555.1,8592.8,8555.1,8586.83,638.817617,1e-06
2020-03-01 14:00:00+08:00,8586.5,8588.01,8556.2,8570.04,370.812921,1e-06
2020-03-01 14:30:00+08:00,8570.04,8570.95,8521.0,8543.48,848.040091,1e-06
2020-03-01 15:00:00+08:00,8543.57,8567.37,8527.63,8536.99,524.348285,1e-06
2020-03-01 15:30:00+08:00,8536.45,8555.18,8520.58,8541.16,795.654022,1e-06
2020-03-01 16:00:00+08:00,8541.15,8594.87,8518.0,8573.0,959.973988,1e-06
2020-03-01 16:30:00+08:00,8572.98,8584.97,8522.54,8532.0,636.638733,1e-06
2020-03-01 17:00:00+08:00,8531.29,8589.93,8522.0,8572.99,760.070157,1e-06
2020-03-01 17:30:00+08:00,8572.99,8578.0,8536.59,8539.63,474.566394,1e-06
2020-03-01 18:00:00+08:00,8540.08,8580.96,8539.64,8574.28,540.500425,1e-06
2020-03-01 18:30:00+08:00,8574.28,8585.75,8562.05,8570.43,381.268363,1e-06
2020-03-01 19:00:00+08:00,8570.43,8580.82,8550.34,8569.85,460.983668,1e-06
2020-03-01 19:30:00+08:00,8569.82,8650.0,8559.03,8648.37,1353.312353,1e-06
2020-03-01 20:00:00+08:00,8647.42,8750.0,8645.49,8653.84,2681.762325,1e-06
2020-03-01 20:30:00+08:00,8653.82,8682.41,8558.0,8575.0,1791.655476,1e-06
2020-03-01 21:00:00+08:00,8574.67,8598.0,8535.24,8570.24,1321.094804,1e-06
2020-03-01 21:30:00+08:00,8570.24,8625.29,8560.0,8609.34,972.181515,1e-06
2020-03-01 22:00:00+08:00,8609.69,8629.31,8585.04,8593.03,866.394508,1e-06
2020-03-01 22:30:00+08:00,8593.02,8613.08,8555.15,8565.0,665.950205,1e-06
2020-03-01 23:00:00+08:00,8564.78,8599.95,8542.45,8590.76,784.617024,1e-06
2020-03-01 23:30:00+08:00,8590.97,8599.95,8546.02,8557.8,729.821292,1e-06
2020-03-02 00:00:00+08:00,8557.8,8582.73,8549.0,8554.47,878.144399,1e-06
2020-03-02 00:30:00+08:00,8555.01,8555.56,8454.57,8522.3,2929.44105,1e-06
2020-03-02 01:00:00+08:00,8523.13,8529.97,8471.0,8478.87,1114.16373,1e-06
2020-03-02 01:30:00+08:00,8477.59,8520.0,8460.9,8500.0,985.724103,1e-06
2020-03-02 02:00:00+08:00,8499.87,8512.1,8472.0,8480.02,831.265306,1e-06
2020-03-02 02:30:00+08:00,8480.12,8493.14,8456.22,8457.63,916.641708,1e-06
2020-03-02 03:00:00+08:00,8458.03,8515.0,8411.0,8482.55,2406.73178,1e-06
2020-03-02 03:30:00+08:00,8482.88,8571.86,8481.06,8542.2,1459.167828,1e-06
2020-03-02 04:00:00+08:00,8541.22,8565.24,8494.88,8525.76,718.798232,1e-06
2020-03-02 04:30:00+08:00,8526.15,8526.15,8488.0,8492.2,701.561722,1e-06
2020-03-02 05:00:00+08:00,8492.21,8520.0,8470.0,8514.39,848.450704,1e-06
2020-03-02 05:30:00+08:00,8514.45,8540.09,8487.23,8526.44,645.415295,1e-06
2020-03-02 06:00:00+08:00,8526.41,8553.0,8518.61,8529.71,555.601136,1e-06
2020-03-02 06:30:00+08:00,8529.91,8583.0,8516.0,8561.75,703.28699,1e-06
2020-03-02 07:00:00+08:00,8561.56,8591.82,8538.49,8563.59,704.241038,1e-06
2020-03-02 07:30:00+08:00,8562.78,8570.0,8530.07,8531.88,616.854649,1e-06
2020-03-02 08:00:00+08:00,8530.3,8550.0,8498.0,8533.32,950.410225,1e-06
2020-03-02 08:30:00+08:00,8533.25,8572.22,8531.77,8558.04,1058.335881,1e-06
2020-03-02 09:00:00+08:00,8559.3,8560.0,8528.36,8531.73,530.242177,1e-06
2020-03-02 09:30:00+08:00,8530.43,8572.54,8518.5,8560.4,758.757887,1e-06
2020-03-02 10:00:00+08:00,8560.28,8595.0,8556.82,8570.21,803.692621,1e-06
2020-03-02 10:30:00+08:00,8571.68,8651.9,8569.29,8626.06,1945.72842,1e-06
2020-03-02 11:00:00+08:00,8625.2,8648.63,8603.0,8632.03,702.469067,1e-06
2020-03-02 11:30:00+08:00,8632.1,8633.0,8601.01,8601.99,644.154458,1e-06
2020-03-02 12:00:00+08:00,8601.99,8644.99,8596.36,8627.34,1470.214582,1e-06
2020-03-02 12:30:00+08:00,8627.82,8645.0,8620.0,8643.24,620.812252,1e-06
2020-03-02 13:00:00+08:00,8643.32,8651.0,8620.24,8625.48,1433.772208,1e-06
2020-03-02 13:30:00+08:00,8625.83,8663.43,8623.03,8658.0,732.745943,1e-06
2020-03-02 14:00:00+08:00,8658.01,8688.87,8642.01,8684.0,1273.842761,1e-06
2020-03-02 14:30:00+08:00,8684.02,8699.5,8624.56,8624.89,1799.813093,1e-06
2020-03-02 15:00:00+08:00,8624.78,8650.0,8602.48,8610.79,1183.486547,1e-06
2020-03-02 15:30:00+08:00,8610.79,8636.11,8606.38,8625.39,883.754161,1e-06
2020-03-02 16:00:00+08:00,8625.39,8651.8,8619.63,8634.72,779.789073,1e-06
2020-03-02 16:30:00+08:00,8635.33,8671.37,8633.71,8665.07,854.218173,1e-06
2020-03-02 17:00:00+08:00,8666.05,8683.96,8652.82,8676.05,1021.111639,1e-06
2020-03-02 17:30:00+08:00,8676.05,8712.66,8670.24,8697.04,1973.638537,1e-06
2020-03-02 18:00:00+08:00,8697.04,8748.91,8697.03,8738.0,1749.903853,1e-06
2020-03-02 18:30:00+08:00,8738.0,8774.0,8694.75,8722.1,2387.767971,1e-06
2020-03-02 19:00:00+08:00,8722.05,8756.95,8651.0,8741.0,2028.452161,1e-06
2020-03-02 19:30:00+08:00,8741.0,8776.98,8733.06,8758.35,1362.429625,1e-06
2020-03-02 20:00:00+08:00,8758.39,8783.0,8730.5,8733.15,1520.587347,1e-06
2020-03-02 20:30:00+08:00,8733.15,8760.0,8718.95,8753.44,1018.720686,1e-06
2020-03-02 21:00:00+08:00,8753.44,8833.65,8753.27,8799.01,2334.37833,1e-06
2020-03-02 21:30:00+08:00,8799.11,8854.7,8799.05,8829.41,1756.491509,1e-06
2020-03-02 22:00:00+08:00,8828.96,8885.0,8812.7,8876.49,2188.615747,1e-06
2020-03-02 22:30:00+08:00,8875.92,8885.0,8810.25,8814.89,1864.157083,1e-06
2020-03-02 23:00:00+08:00,8814.4,8855.0,8786.0,8786.0,1746.33154,1e-06
2020-03-02 23:30:00+08:00,8786.04,8834.2,8773.0,8829.21,1385.557697,1e-06
2020-03-03 00:00:00+08:00,8829.21,8865.0,8818.66,8858.78,1712.069879,1e-06
2020-03-03 00:30:00+08:00,8858.75,8875.0,8837.6,8858.58,1169.578153,1e-06
2020-03-03 01:00:00+08:00,8858.4,8917.99,8851.09,8898.15,1792.627941,1e-06
2020-03-03 01:30:00+08:00,8898.17,8902.72,8852.0,8868.33,1765.773118,1e-06
2020-03-03 02:00:00+08:00,8868.26,8890.0,8846.97,8882.73,1483.202828,1e-06
2020-03-03 02:30:00+08:00,8882.73,8882.73,8837.0,8859.99,796.170427,1e-06
2020-03-03 03:00:00+08:00,8859.99,8862.62,8823.0,8855.28,766.606993,1e-06
2020-03-03 03:30:00+08:00,8855.28,8885.0,8845.36,8883.12,760.893424,1e-06
2020-03-03 04:00:00+08:00,8882.88,8884.98,8850.0,8868.99,845.631655,1e-06
2020-03-03 04:30:00+08:00,8869.0,8883.34,8858.16,8882.24,850.089227,1e-06
2020-03-03 05:00:00+08:00,8882.23,8940.06,8880.77,8912.95,1351.578165,1e-06
2020-03-03 05:30:00+08:00,8912.1,8940.22,8890.39,8935.09,870.532529,1e-06
2020-03-03 06:00:00+08:00,8935.75,8954.22,8917.46,8954.22,732.855402,1e-06
2020-03-03 06:30:00+08:00,8954.22,8965.75,8909.52,8910.84,915.839741,1e-06
2020-03-03 07:00:00+08:00,8911.61,8916.86,8877.0,8890.2,1060.369443,1e-06
2020-03-03 07:30:00+08:00,8890.25,8915.24,8881.55,8915.24,763.115551,1e-06
2020-03-03 08:00:00+08:00,8911.18,8919.65,8813.82,8843.91,1523.292606,1e-06
2020-03-03 08:30:00+08:00,8843.87,8858.0,8814.3,8840.14,938.159875,1e-06
2020-03-03 09:00:00+08:00,8840.15,8861.29,8830.0,8849.81,794.961257,1e-06
2020-03-03 09:30:00+08:00,8849.81,8849.81,8815.0,8815.77,589.703929,1e-06
2020-03-03 10:00:00+08:00,8815.77,8846.88,8804.16,8843.63,1089.715862,1e-06
2020-03-03 10:30:00+08:00,8845.0,8866.35,8831.73,8864.99,661.685255,1e-06
2020-03-03 11:00:00+08:00,8864.99,8875.0,8846.0,8862.54,574.651071,1e-06
2020-03-03 11:30:00+08:00,8862.55,8887.55,8859.22,8866.6,527.204372,1e-06
2020-03-03 12:00:00+08:00,8865.9,8867.89,8837.06,8849.55,654.127578,1e-06
2020-03-03 12:30:00+08:00,8849.55,8850.91,8825.08,8841.33,579.352664,1e-06
2020-03-03 13:00:00+08:00,8841.0,8842.98,8812.0,8832.76,612.666694,1e-06
2020-03-03 13:30:00+08:00,8832.76,8856.0,8828.0,8850.49,562.489205,1e-06
2020-03-03 14:00:00+08:00,8850.49,8853.72,8818.16,8832.2,640.225222,1e-06
2020-03-03 14:30:00+08:00,8832.36,8833.0,8780.0,8783.83,1319.497096,1e-06
2020-03-03 15:00:00+08:00,8783.92,8785.98,8746.42,8769.05,1713.596525,1e-06
2020-03-03 15:30:00+08:00,8768.96,8781.29,8748.07,8756.08,891.383259,1e-06
2020-03-03 16:00:00+08:00,8755.64,8787.08,8735.37,8773.73,1305.620427,1e-06
2020-03-03 16:30:00+08:00,8774.59,8791.87,8771.5,8772.22,797.134843,1e-06
2020-03-03 17:00:00+08:00,8772.16,8782.15,8752.5,8776.02,1055.471085,1e-06
2020-03-03 17:30:00+08:00,8776.48,8825.33,8773.36,8821.09,1339.117807,1e-06
2020-03-03 18:00:00+08:00,8822.11,8853.54,8800.0,8850.0,1313.598537,1e-06
2020-03-03 18:30:00+08:00,8850.0,8865.0,8824.17,8829.04,1238.535517,1e-06
2020-03-03 19:00:00+08:00,8829.46,8863.21,8819.0,8856.33,930.265265,1e-06
2020-03-03 19:30:00+08:00,8856.0,8866.96,8836.48,8858.22,874.687824,1e-06
2020-03-03 20:00:00+08:00,8858.45,8898.74,8857.45,8869.01,1561.379782,1e-06
2020-03-03 20:30:00+08:00,8869.0,8873.66,8763.0,8788.59,1913.469342,1e-06
2020-03-03 21:00:00+08:00,8786.16,8801.86,8760.83,8784.46,1325.489102,1e-06
2020-03-03 21:30:00+08:00,8784.37,8802.71,8761.01,8798.14,965.566966,1e-06
2020-03-03 22:00:00+08:00,8798.14,8798.14,8736.55,8760.97,1827.349738,1e-06
2020-03-03 22:30:00+08:00,8759.74,8763.68,8703.01,8736.43,1769.416857,1e-06
2020-03-03 23:00:00+08:00,8736.46,8884.86,8675.45,8711.64,6293.469353,1e-06
2020-03-03 23:30:00+08:00,8711.64,8770.0,8700.0,8753.01,1598.737229,1e-06
2020-03-04 00:00:00+08:00,8753.01,8781.25,8683.0,8690.35,2152.904158,1e-06
2020-03-04 00:30:00+08:00,8690.96,8701.0,8651.0,8698.95,2088.820118,1e-06
2020-03-04 01:00:00+08:00,8698.95,8726.81,8683.19,8713.31,1269.093741,1e-06
2020-03-04 01:30:00+08:00,8712.94,8732.3,8707.0,8718.99,761.359626,1e-06
2020-03-04 02:00:00+08:00,8718.99,8728.0,8694.05,8721.18,805.960309,1e-06
