code,id,price,stop_price,updated_at,asset_type,order_type,currency,quantity,pnl,pnl_net,exit_at,exit_price
XRP/USDT,142,0.54071,,2021-02-17 20:00:00+08:00,Crypto,OrderType.MARKET,USD,369514.5,0.0,-199.800185,,
XRP/USDT,143,0.538547,0.538547,2021-02-17 20:00:00+08:00,Crypto,OrderType.LIMIT,USD,369514.5,-799.2598635000096,-998.2607885000095,,
XRP/USDT,144,0.54441,,2021-02-18 00:00:00+08:00,Crypto,OrderType.MARKET,USD,367003.1,0.0,-199.800158,,
XRP/USDT,145,0.542232,0.542232,2021-02-18 00:00:00+08:00,Crypto,OrderType.LIMIT,USD,367003.1,-799.3327517999641,-998.333576799964,,
XRP/USDT,146,0.51167,,2021-02-21 04:00:00+08:00,Crypto,OrderType.MARKET,USD,390486.4,0.0,-199.800176,,
XRP/USDT,147,0.53621,0.509623,2021-02-21 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,390486.4,9582.536256000003,9373.153543000002,,
XRP/USDT,148,0.51734,,2021-02-21 12:00:00+08:00,Crypto,OrderType.MARKET,USD,386206.7,0.0,-199.800174,,
XRP/USDT,152,0.54468,,2021-02-22 04:00:00+08:00,Crypto,OrderType.MARKET,USD,366821.2,0.0,-199.800171,,
XRP/USDT,153,0.54891,0.542501,2021-02-22 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,366821.2,1551.653675999984,1350.301850999984,,
XRP/USDT,154,0.54638,,2021-02-23 08:00:00+08:00,Crypto,OrderType.MARKET,USD,365679.9,0.0,-199.800184,,
XRP/USDT,155,0.56637,0.544194,2021-02-23 08:00:00+08:00,Crypto,OrderType.LIMIT,USD,365679.9,7309.941201000023,7102.831076000023,,
XRP/USDT,156,0.47579,,2021-02-24 04:00:00+08:00,Crypto,OrderType.MARKET,USD,419933.5,0.0,-199.80016,,
XRP/USDT,157,0.473887,0.473887,2021-02-24 04:00:00+08:00,Crypto,OrderType.LIMIT,USD,419933.5,-799.133450499995,-998.134477499995,,
XRP/USDT,158,0.42925,,2021-02-26 16:00:00+08:00,Crypto,OrderType.MARKET,USD,465463.4,0.0,-199.800164,,
XRP/USDT,159,0.427533,0.427533,2021-02-26 16:00:00+08:00,Crypto,OrderType.LIMIT,USD,465463.4,-799.2006578000112,-998.2016218000113,,
